"candidate_id","candidate_name","candidate_lastname","party","district","election","contributions","year","name_english","district_code","population"
30433,"Rota, Anthony","Rota","Liberal","Nipissing--Timiskaming","42nd general election",4850,2015,"Nipissing–Timiskaming",35070,90996
30023,"Jodouin, Kathleen","Jodouin","NDP","Nipissing--Timiskaming","42nd general election",9100,2015,"Nipissing–Timiskaming",35070,90996
29918,"Smith, Laura","Smith","Conservative","North Island--Powell River","42nd general election",24336.47,2015,"North Island–Powell River",59037,103458
30614,"Sayers, Brenda","Sayers","Green","North Island--Powell River","42nd general election",5155,2015,"North Island–Powell River",59037,103458
30092,"Schwarzhoff, Peter","Schwarzhoff","Liberal","North Island--Powell River","42nd general election",150,2015,"North Island–Powell River",59037,103458
30620,"Blaney, Rachel","Blaney","NDP","North Island--Powell River","42nd general election",729.45,2015,"North Island–Powell River",59037,103458
30099,"Arnold, Mel","Arnold","Conservative","North Okanagan--Shuswap","42nd general election",10489.7,2015,"North Okanagan–Shuswap",59020,121474
32553,"George, Chris","George","Green","North Okanagan--Shuswap","42nd general election",110,2015,"North Okanagan–Shuswap",59020,121474
30526,"Derkaz, Cindy","Derkaz","Liberal","North Okanagan--Shuswap","42nd general election",13861.25,2015,"North Okanagan–Shuswap",59020,121474
30216,"Gingras, Jacqui","Gingras","NDP","North Okanagan--Shuswap","42nd general election",33713.49,2015,"North Okanagan–Shuswap",59020,121474
29883,"Martin, Claire","Martin","Green","North Vancouver","42nd general election",8750.07,2015,"North Vancouver",59021,109639
29788,"Wilkinson, Jonathan","Wilkinson","Liberal","North Vancouver","42nd general election",523,2015,"North Vancouver",59021,109639
30473,"Thomas, Carleen","Thomas","NDP","North Vancouver","42nd general election",4985,2015,"North Vancouver",59021,109639
29948,"Sinnott, Patricia","Sinnott","Green","Northumberland--Peterborough South","42nd general election",2295,2015,"Northumberland–Peterborough South",35071,107840
29934,"Rudd, Kim","Rudd","Liberal","Northumberland--Peterborough South","42nd general election",54440,2015,"Northumberland–Peterborough South",35071,107840
30105,"Christianson, Russ","Christianson","NDP","Northumberland--Peterborough South","42nd general election",14405,2015,"Northumberland–Peterborough South",35071,107840
30061,"Roland, Floyd","Roland","Conservative","Northwest Territories","42nd general election",20900,2015,"Northwest Territories",61001,41462
30602,"McLeod, Michael","McLeod","Liberal","Northwest Territories","42nd general election",9700,2015,"Northwest Territories",61001,41462
30971,"Bevington, Dennis Fraser","Bevington","NDP","Northwest Territories","42nd general election",13410,2015,"Northwest Territories",61001,41462
29708,"Sagala, Richard","Sagala","Conservative","Notre-Dame-de-GrÃ¢ce--Westmount","42nd general election",11150,2015,"Notre-Dame-de-Grâce–Westmount",24053,104410
29718,"Garneau, Marc","Garneau","Liberal","Notre-Dame-de-GrÃ¢ce--Westmount","42nd general election",0,2015,"Notre-Dame-de-Grâce–Westmount",24053,104410
30794,"Hughes, James","Hughes","NDP","Notre-Dame-de-GrÃ¢ce--Westmount","42nd general election",41991,2015,"Notre-Dame-de-Grâce–Westmount",24053,104410
30870,"Aglukkaq, Leona","Aglukkaq","Conservative","Nunavut","42nd general election",1320,2015,"Nunavut",62001,31906
32596,"Anawak, Jack Iyerak","Anawak","NDP","Nunavut","42nd general election",5000,2015,"Nunavut",62001,31906
30911,"Young, Terence","Young","Conservative","Oakville","42nd general election",77883,2015,"Oakville",35072,119649
32799,"Doel, David","Doel","Green","Oakville","42nd general election",3900,2015,"Oakville",35072,119649
30285,"Oliver, John","Oliver","Liberal","Oakville","42nd general election",27457.22,2015,"Oakville",35072,119649
30755,"Marville, Che","Marville","NDP","Oakville","42nd general election",2885,2015,"Oakville",35072,119649
29674,"Triantafilopoulos, Effie","Triantafilopoulos","Conservative","Oakville North--Burlington","42nd general election",84109.42,2015,"Oakville North–Burlington",35073,114378
30904,"Shahbaz, Adnan","Shahbaz","Green","Oakville North--Burlington","42nd general election",0,2015,"Oakville North–Burlington",35073,114378
29760,"Damoff, Pam","Damoff","Liberal","Oakville North--Burlington","42nd general election",19195,2015,"Oakville North–Burlington",35073,114378
32503,"Best, Janice","Best","NDP","Oakville North--Burlington","42nd general election",3100,2015,"Oakville North–Burlington",35073,114378
29663,"Galipeau, Royal","Galipeau","Conservative","OrlÃ©ans","42nd general election",6025,2015,"Orléans",35076,119247
30414,"Tremblay, Nancy","Tremblay","NDP","OrlÃ©ans","42nd general election",2805,2015,"Orléans",35076,119247
29714,"Carrie, Colin","Carrie","Conservative","Oshawa","42nd general election",10435,2015,"Oshawa",35074,125771
30554,"Marimpietri, Tito-Dante","Marimpietri","Liberal","Oshawa","42nd general election",9840,2015,"Oshawa",35074,125771
29933,"Fowler, Mary","Fowler","NDP","Oshawa","42nd general election",17440,2015,"Oshawa",35074,125771
30503,"Piccini, David","Piccini","Conservative","Ottawa--Vanier","42nd general election",22348.92,2015,"Ottawa–Vanier",35078,110999
30080,"Dookeran, Nira","Dookeran","Green","Ottawa--Vanier","42nd general election",800,2015,"Ottawa–Vanier",35078,110999
29656,"Bélanger, Mauril","Bélanger","Liberal","Ottawa--Vanier","42nd general election",5420,2015,"Ottawa–Vanier",35078,110999
30717,"Taman, Emilie","Taman","NDP","Ottawa--Vanier","42nd general election",28351.4,2015,"Ottawa–Vanier",35078,110999
30757,"Konstantinakos, Damian","Konstantinakos","Conservative","Ottawa Centre","42nd general election",5955,2015,"Ottawa Centre",35075,113619
30579,"McKenna, Catherine Mary","McKenna","Liberal","Ottawa Centre","42nd general election",3715,2015,"Ottawa Centre",35075,113619
30395,"Dewar, Paul","Dewar","NDP","Ottawa Centre","42nd general election",47837,2015,"Ottawa Centre",35075,113619
29712,"Balkissoon, Dev","Balkissoon","Conservative","Ottawa South","42nd general election",12265,2015,"Ottawa South",35077,121894
29725,"Redins, John","Redins","Green","Ottawa South","42nd general election",305,2015,"Ottawa South",35077,121894
30048,"McGuinty, David","McGuinty","Liberal","Ottawa South","42nd general election",0,2015,"Ottawa South",35077,121894
30657,"Brown, George","Brown","NDP","Ottawa South","42nd general election",1470,2015,"Ottawa South",35077,121894
29658,"Abdi, Abdul","Abdi","Conservative","Ottawa West--Nepean","42nd general election",26332.26,2015,"Ottawa West–Nepean",35079,111881
32888,"Brooks, Mark","Brooks","Green","Ottawa West--Nepean","42nd general election",1420,2015,"Ottawa West–Nepean",35079,111881
29653,"Vandenbeld, Anita","Vandenbeld","Liberal","Ottawa West--Nepean","42nd general election",14242.56,2015,"Ottawa West–Nepean",35079,111881
30978,"Rivier, Marlene","Rivier","NDP","Ottawa West--Nepean","42nd general election",13451,2015,"Ottawa West–Nepean",35079,111881
32555,"Husny, Rodolphe","Husny","Conservative","Outremont","42nd general election",4000,2015,"Outremont",24054,100916
30511,"Bendayan, Rachel","Bendayan","Liberal","Outremont","42nd general election",700,2015,"Outremont",24054,100916
30592,"Mulcair, Tom","Mulcair","NDP","Outremont","42nd general election",8880,2015,"Outremont",24054,100916
29797,"MacKenzie, Dave","MacKenzie","Conservative","Oxford","42nd general election",24805,2015,"Oxford",35080,108656
32590,"Farlow, Mike","Farlow","Green","Oxford","42nd general election",400,2015,"Oxford",35080,108656
32905,"McKay, Don","McKay","Liberal","Oxford","42nd general election",7875,2015,"Oxford",35080,108656
30767,"Kunschner, Zoe","Kunschner","NDP","Oxford","42nd general election",5420,2015,"Oxford",35080,108656
32893,"Vadnais, Yvon","Vadnais","Conservative","Papineau","42nd general election",1500,2015,"Papineau",24055,108977
30356,"Trudeau, Justin","Trudeau","Liberal","Papineau","42nd general election",700,2015,"Papineau",24055,108977
30719,"Lagacé Dowson, Anne","Lagacé Dowson","NDP","Papineau","42nd general election",3287,2015,"Papineau",24055,108977
32829,"Allen, Ian","Allen","Conservative","Parkdale--High Park","42nd general election",250,2015,"Parkdale–High Park",35081,105103
32537,"Phipps, Adam","Phipps","Green","Parkdale--High Park","42nd general election",400,2015,"Parkdale–High Park",35081,105103
30407,"Nash, Peggy","Nash","NDP","Parkdale--High Park","42nd general election",33520,2015,"Parkdale–High Park",35081,105103
29861,"Clement, Tony","Clement","Conservative","Parry Sound--Muskoka","42nd general election",14550,2015,"Parry Sound–Muskoka",35082,91263
29919,"Hodgson, Glen","Hodgson","Green","Parry Sound--Muskoka","42nd general election",4375,2015,"Parry Sound–Muskoka",35082,91263
29863,"McCarthy, Matt","McCarthy","NDP","Parry Sound--Muskoka","42nd general election",1800,2015,"Parry Sound–Muskoka",35082,91263
29887,"Viersen, Arnold","Viersen","Conservative","Peace River--Westlock","42nd general election",33745,2015,"Peace River–Westlock",48028,108095
32899,"Brown, Chris","Brown","Liberal","Peace River--Westlock","42nd general election",500,2015,"Peace River–Westlock",48028,108095
30495,"Alexis, Cameron","Alexis","NDP","Peace River--Westlock","42nd general election",8060,2015,"Peace River–Westlock",48028,108095
30362,"Nater, John","Nater","Conservative","Perth--Wellington","42nd general election",18510,2015,"Perth–Wellington",35083,104912
30793,"McCotter, Stephen","McCotter","Liberal","Perth--Wellington","42nd general election",12694,2015,"Perth–Wellington",35083,104912
30311,"Rabidoux, Ethan","Rabidoux","NDP","Perth--Wellington","42nd general election",13800.5,2015,"Perth–Wellington",35083,104912
30612,"Skinner, Michael","Skinner","Conservative","Peterborough--Kawartha","42nd general election",65173,2015,"Peterborough–Kawartha",35084,115269
32527,"Mason, Doug","Mason","Green","Peterborough--Kawartha","42nd general election",100,2015,"Peterborough–Kawartha",35084,115269
30035,"Monsef, Maryam","Monsef","Liberal","Peterborough--Kawartha","42nd general election",20411.08,2015,"Peterborough–Kawartha",35084,115269
30276,"Nickle, Dave","Nickle","NDP","Peterborough--Kawartha","42nd general election",0,2015,"Peterborough–Kawartha",35084,115269
29641,"Chisu, Corneliu","Chisu","Conservative","Pickering--Uxbridge","42nd general election",5000,2015,"Pickering–Uxbridge",35085,109344
30570,"O'Connell, Jennifer","O'Connell","Liberal","Pickering--Uxbridge","42nd general election",25131.62,2015,"Pickering–Uxbridge",35085,109344
30543,"Downward, Pamela","Downward","NDP","Pickering--Uxbridge","42nd general election",1730,2015,"Pickering–Uxbridge",35085,109344
30207,"Lauzon, JiCi","Lauzon","Green","Pierre-Boucher--Les Patriotes--VerchÃ¨res","42nd general election",2150,2015,"Pierre-Boucher–Les Patriotes–Verchères",24014,95326
30899,"Fortin, RaphaÃ«l","Fortin","NDP","Pierre-Boucher--Les Patriotes--VerchÃ¨res","42nd general election",3730.2,2015,"Pierre-Boucher–Les Patriotes–Verchères",24014,95326
29763,"Assouline, Valérie","Assouline","Conservative","Pierrefonds--Dollard","42nd general election",19430,2015,"Pierrefonds–Dollard",24056,108740
30552,"Baylis, Frank","Baylis","Liberal","Pierrefonds--Dollard","42nd general election",5940,2015,"Pierrefonds–Dollard",24056,108740
29762,"Blanchette-Lamothe, Lysane","Blanchette-Lamothe","NDP","Pierrefonds--Dollard","42nd general election",11055,2015,"Pierrefonds–Dollard",24056,108740
30331,"Murray, Mike","Murray","Conservative","Pitt Meadows--Maple Ridge","42nd general election",21780.32,2015,"Pitt Meadows–Maple Ridge",59022,94111
30247,"Tam, Peter","Tam","Green","Pitt Meadows--Maple Ridge","42nd general election",2810,2015,"Pitt Meadows–Maple Ridge",59022,94111
32560,"Ruimy, Dan","Ruimy","Liberal","Pitt Meadows--Maple Ridge","42nd general election",5254.65,2015,"Pitt Meadows–Maple Ridge",59022,94111
32480,"Woodman, Benjamin","Woodman","Conservative","Pontiac","42nd general election",4935,2015,"Pontiac",24057,106499
30319,"Griffiths, Colin","Griffiths","Green","Pontiac","42nd general election",2500,2015,"Pontiac",24057,106499
30493,"Ravignat, Mathieu","Ravignat","NDP","Pontiac","42nd general election",665,2015,"Pontiac",24057,106499
30668,"Laidler, Tim","Laidler","Conservative","Port Moody--Coquitlam","42nd general election",3895,2015,"Port Moody–Coquitlam",59023,108326
30031,"Madsen, Marcus","Madsen","Green","Port Moody--Coquitlam","42nd general election",2030,2015,"Port Moody–Coquitlam",59023,108326
30712,"Adcock, Jessie","Adcock","Liberal","Port Moody--Coquitlam","42nd general election",670,2015,"Port Moody–Coquitlam",59023,108326
30202,"Donnelly, Fin","Donnelly","NDP","Port Moody--Coquitlam","42nd general election",11880,2015,"Port Moody–Coquitlam",59023,108326
32571,"Werbiski, Ken","Werbiski","Liberal","Portage--Lisgar","42nd general election",4645,2015,"Portage–Lisgar",46007,91019
32912,"Harder, Dean","Harder","NDP","Portage--Lisgar","42nd general election",4590,2015,"Portage–Lisgar",46007,91019
30074,"Godin, JoÃ«l","Godin","Conservative","Portneuf--Jacques-Cartier","42nd general election",10950,2015,"Portneuf–Jacques-Cartier",24058,104394
32821,"Gauvin, David","Gauvin","Liberal","Portneuf--Jacques-Cartier","42nd general election",5000,2015,"Portneuf–Jacques-Cartier",24058,104394
29905,"Michaud, Élaine","Michaud","NDP","Portneuf--Jacques-Cartier","42nd general election",8716.6,2015,"Portneuf–Jacques-Cartier",24058,104394
30059,"Hoback, Randy","Hoback","Conservative","Prince Albert","42nd general election",57759,2015,"Prince Albert",47006,79344
33180,"Tenkink, Byron","Tenkink","Green","Prince Albert","42nd general election",200,2015,"Prince Albert",47006,79344
29749,"Zimmer, Bob","Zimmer","Conservative","Prince George--Peace River--Northern Rockies","42nd general election",21349.99,2015,"Prince George–Peace River–Northern Rockies",59024,107382
32871,"Biggar, Elizabeth","Biggar","Green","Prince George--Peace River--Northern Rockies","42nd general election",605,2015,"Prince George–Peace River–Northern Rockies",59024,107382
32874,"Dickie, Kathi","Dickie","NDP","Prince George--Peace River--Northern Rockies","42nd general election",3140,2015,"Prince George–Peace River–Northern Rockies",59024,107382
30936,"Falk, Ted","Falk","Conservative","Provencher","42nd general election",7350,2015,"Provencher",46008,88640
30006,"Wheeldon, Jeff","Wheeldon","Green","Provencher","42nd general election",3185,2015,"Provencher",46008,88640
29864,"Hayward, Terry","Hayward","Liberal","Provencher","42nd general election",1000,2015,"Provencher",46008,88640
30885,"Lilley, Les","Lilley","NDP","Provencher","42nd general election",1470.65,2015,"Provencher",46008,88640
30646,"Asselin, Pierre-Thomas","Asselin","Conservative","QuÃ©bec","42nd general election",450,2015,"Québec",24059,96525
30093,"Duclos, Jean-Yves","Duclos","Liberal","QuÃ©bec","42nd general election",1920,2015,"Québec",24059,96525
30411,"Papillon, Annick","Papillon","NDP","QuÃ©bec","42nd general election",198.5,2015,"Québec",24059,96525
32476,"Calkins, Blaine","Calkins","Conservative","Red Deer--Lacombe","42nd general election",6951.47,2015,"Red Deer–Lacombe",48030,113693
32904,"Rock, Jeff","Rock","Liberal","Red Deer--Lacombe","42nd general election",300,2015,"Red Deer–Lacombe",48030,113693
32495,"Hart, Doug","Hart","NDP","Red Deer--Lacombe","42nd general election",3070,2015,"Red Deer–Lacombe",48030,113693
30043,"Dreeshen, Earl","Dreeshen","Conservative","Red Deer--Mountain View","42nd general election",15175,2015,"Red Deer–Mountain View",48029,110793
30770,"Fraser, Trent","Fraser","Conservative","Regina--Lewvan","42nd general election",23575,2015,"Regina–Lewvan",47007,79587
30945,"Friesen, Tamela","Friesen","Green","Regina--Lewvan","42nd general election",0,2015,"Regina–Lewvan",47007,79587
30327,"Scheer, Andrew","Scheer","Conservative","Regina--Qu'Appelle","42nd general election",28889,2015,"Regina–Qu'Appelle",47008,72891
30739,"Chatterson, Greg","Chatterson","Green","Regina--Qu'Appelle","42nd general election",0,2015,"Regina–Qu'Appelle",47008,72891
30914,"Anaquod, Della","Anaquod","Liberal","Regina--Qu'Appelle","42nd general election",11400,2015,"Regina–Qu'Appelle",47008,72891
30729,"Kuyek, Nial","Kuyek","NDP","Regina--Qu'Appelle","42nd general election",0,2015,"Regina–Qu'Appelle",47008,72891
30384,"Kram, Michael","Kram","Conservative","Regina--Wascana","42nd general election",12290,2015,"Regina–Wascana",47009,77208
30505,"Simonson, Frances","Simonson","Green","Regina--Wascana","42nd general election",950,2015,"Regina–Wascana",47009,77208
30499,"Goodale, Ralph","Goodale","Liberal","Regina--Wascana","42nd general election",650,2015,"Regina–Wascana",47009,77208
30472,"Bourgeois, April","Bourgeois","NDP","Regina--Wascana","42nd general election",4046,2015,"Regina–Wascana",47009,77208
29673,"Gallant, Cheryl","Gallant","Conservative","Renfrew--Nipissing--Pembroke","42nd general election",18703.36,2015,"Renfrew–Nipissing–Pembroke",35086,102537
32754,"Klietsch, Stefan","Klietsch","Green","Renfrew--Nipissing--Pembroke","42nd general election",700,2015,"Renfrew–Nipissing–Pembroke",35086,102537
30056,"McCarthy, Dan","McCarthy","NDP","Renfrew--Nipissing--Pembroke","42nd general election",14316.84,2015,"Renfrew–Nipissing–Pembroke",35086,102537
32526,"Lefebvre, Jonathan","Lefebvre","Conservative","Repentigny","42nd general election",425,2015,"Repentigny",24060,111191
30786,"Bellemare, Réjean","Bellemare","NDP","Repentigny","42nd general election",3787.5,2015,"Repentigny",24060,111191
29939,"Rayes, Alain","Rayes","Conservative","Richmond--Arthabaska","42nd general election",8000,2015,"Richmond–Arthabaska",24061,103897
32540,"Beaulieu, Myriam","Beaulieu","NDP","Richmond--Arthabaska","42nd general election",10385,2015,"Richmond–Arthabaska",24061,103897
32744,"Woo, Lawrence","Woo","Liberal","Richmond Centre","42nd general election",14100,2015,"Richmond Centre",59025,93863
30052,"Trovato, Jack","Trovato","NDP","Richmond Centre","42nd general election",1340,2015,"Richmond Centre",59025,93863
30337,"Parsa, Michael","Parsa","Conservative","Richmond Hill","42nd general election",58586.85,2015,"Richmond Hill",35087,108658
30952,"DeVita, Adam","DeVita","NDP","Richmond Hill","42nd general election",4780,2015,"Richmond Hill",35087,108658
30196,"Carignan, Johanne","Carignan","Bloc","Rimouski-Neigette--TÃ©miscouata--Les Basques","42nd general election",1500,2015,"Rimouski-Neigette–Témiscouata–Les Basques",24018,84809
30996,"Fortin, Francis","Fortin","Conservative","Rimouski-Neigette--TÃ©miscouata--Les Basques","42nd general election",1150,2015,"Rimouski-Neigette–Témiscouata–Les Basques",24018,84809
29911,"Caron, Guy","Caron","NDP","Rimouski-Neigette--TÃ©miscouata--Les Basques","42nd general election",9692,2015,"Rimouski-Neigette–Témiscouata–Les Basques",24018,84809
30687,"Gauthier, Érick","Gauthier","Conservative","RiviÃ¨re-des-Mille-ÃŽles","42nd general election",1500,2015,"Rivière-des-Mille-Îles",24062,102816
30567,"Lapointe, Linda","Lapointe","Liberal","RiviÃ¨re-des-Mille-ÃŽles","42nd general election",6865,2015,"Rivière-des-Mille-Îles",24062,102816
29751,"Liu, Laurin","Liu","NDP","RiviÃ¨re-des-Mille-ÃŽles","42nd general election",14090,2015,"Rivière-des-Mille-Îles",24062,102816
29867,"Fortin, Rhéal","Fortin","Bloc","RiviÃ¨re-du-Nord","42nd general election",210,2015,"Rivière-du-Nord",24063,102085
32943,"Bélair Rolland, Janice","Bélair Rolland","Liberal","RiviÃ¨re-du-Nord","42nd general election",1250,2015,"Rivière-du-Nord",24063,102085
29756,"Dionne Labelle, Pierre","Dionne Labelle","NDP","RiviÃ¨re-du-Nord","42nd general election",2789.9,2015,"Rivière-du-Nord",24063,102085
30297,"André, Claude","André","Bloc","Rosemont--La Petite-Patrie","42nd general election",1860,2015,"Rosemont–La Petite-Patrie",24064,106293
32533,"Medawar, Nadine","Medawar","Liberal","Rosemont--La Petite-Patrie","42nd general election",2284.63,2015,"Rosemont–La Petite-Patrie",24064,106293
29848,"Boulerice, Alexandre","Boulerice","NDP","Rosemont--La Petite-Patrie","42nd general election",30837.15,2015,"Rosemont–La Petite-Patrie",24064,106293
30696,"Boyd, Robert","Boyd","Conservative","Saanich--Gulf Islands","42nd general election",38445,2015,"Saanich–Gulf Islands",59027,104285
32501,"Kane, Tim","Kane","Liberal","Saanich--Gulf Islands","42nd general election",527.65,2015,"Saanich–Gulf Islands",59027,104285
30927,"Cormier, Alicia","Cormier","NDP","Saanich--Gulf Islands","42nd general election",10906.8,2015,"Saanich–Gulf Islands",59027,104285
30939,"Strickland, Robert Thomas","Strickland","Conservative","Sackville--Preston--Chezzetcook","42nd general election",5596,2015,"Sackville–Preston–Chezzetcook",12008,85583
32682,"Montgomery, Mike","Montgomery","Green","Sackville--Preston--Chezzetcook","42nd general election",0,2015,"Sackville–Preston–Chezzetcook",12008,85583
29866,"Samson, Darrell","Samson","Liberal","Sackville--Preston--Chezzetcook","42nd general election",12480,2015,"Sackville–Preston–Chezzetcook",12008,85583
30954,"Stoffer, Peter","Stoffer","NDP","Sackville--Preston--Chezzetcook","42nd general election",13109,2015,"Sackville–Preston–Chezzetcook",12008,85583
29642,"Léveillé, Réjean","Léveillé","Conservative","Saint-Hyacinthe--Bagot","42nd general election",29100,2015,"Saint-Hyacinthe–Bagot",24066,99629
29877,"Sansoucy, Brigitte","Sansoucy","NDP","Saint-Hyacinthe--Bagot","42nd general election",3730,2015,"Saint-Hyacinthe–Bagot",24066,99629
32470,"Guinta, Stéphane","Guinta","Conservative","Saint-Jean","42nd general election",700,2015,"Saint-Jean",24067,108244
30714,"Rioux, Jean","Rioux","Liberal","Saint-Jean","42nd general election",1625,2015,"Saint-Jean",24067,108244
30200,"Marotte, Hans","Marotte","NDP","Saint-Jean","42nd general election",4800,2015,"Saint-Jean",24067,108244
32814,"Di Iorio, Nicola","Di Iorio","Liberal","Saint-LÃ©onard--Saint-Michel","42nd general election",350,2015,"Saint-Léonard–Saint-Michel",24069,110649
30065,"Filato, Rosannie","Filato","NDP","Saint-LÃ©onard--Saint-Michel","42nd general election",618.6,2015,"Saint-Léonard–Saint-Michel",24069,110649
32580,"Yu, Jimmy","Yu","Conservative","Saint-Laurent","42nd general election",17276.66,2015,"Saint-Laurent",24068,93842
30241,"Tromp, John","Tromp","Green","Saint-Laurent","42nd general election",400,2015,"Saint-Laurent",24068,93842
30347,"Dion, Stéphane","Dion","Liberal","Saint-Laurent","42nd general election",3420,2015,"Saint-Laurent",24068,93842
30789,"Ackad, Alain","Ackad","NDP","Saint-Laurent","42nd general election",3675,2015,"Saint-Laurent",24068,93842
29754,"Grenier, Jacques","Grenier","Conservative","Saint-Maurice--Champlain","42nd general election",9850,2015,"Saint-Maurice–Champlain",24070,110273
32947,"Toupin, Martial","Toupin","Green","Saint-Maurice--Champlain","42nd general election",4725,2015,"Saint-Maurice–Champlain",24070,110273
30897,"Tremblay, Jean-Yves","Tremblay","NDP","Saint-Maurice--Champlain","42nd general election",3097.55,2015,"Saint-Maurice–Champlain",24070,110273
30463,"Catellier, FranÃ§ois","Catellier","Conservative","Saint Boniface--Saint Vital","42nd general election",200,2015,"Saint Boniface–Saint Vital",46009,84353
30976,"Selby, Erin","Selby","NDP","Saint Boniface--Saint Vital","42nd general election",28468.5,2015,"Saint Boniface–Saint Vital",46009,84353
30925,"Weston, Rodney","Weston","Conservative","Saint John--Rothesay","42nd general election",35440,2015,"Saint John–Rothesay",13009,82129
32891,"Murphy, Sharon","Murphy","Green","Saint John--Rothesay","42nd general election",1720,2015,"Saint John–Rothesay",13009,82129
30955,"Griffin, AJ","Griffin","NDP","Saint John--Rothesay","42nd general election",7591,2015,"Saint John–Rothesay",13009,82129
30641,"De Martin, Albert","De Martin","Conservative","Salaberry--SuroÃ®t","42nd general election",4500,2015,"Salaberry–Suroît",24071,107036
30800,"Sauvé, Robert","Sauvé","Liberal","Salaberry--SuroÃ®t","42nd general election",12050,2015,"Salaberry–Suroît",24071,107036
30021,"Quach, Anne Minh-Thu","Quach","NDP","Salaberry--SuroÃ®t","42nd general election",12391.85,2015,"Salaberry–Suroît",24071,107036
30133,"Gladu, Marilyn","Gladu","Conservative","Sarnia--Lambton","42nd general election",38831.2,2015,"Sarnia–Lambton",35091,106293
30600,"Smith, Peter","Smith","Green","Sarnia--Lambton","42nd general election",1280,2015,"Sarnia–Lambton",35091,106293
30782,"McMichael, Jason Wayne","McMichael","NDP","Sarnia--Lambton","42nd general election",6465,2015,"Sarnia–Lambton",35091,106293
30078,"Waugh, Kevin","Waugh","Conservative","Saskatoon--Grasswood","42nd general election",35138.4,2015,"Saskatoon–Grasswood",47010,72010
30363,"Muggli, Tracy","Muggli","Liberal","Saskatoon--Grasswood","42nd general election",0,2015,"Saskatoon–Grasswood",47010,72010
29991,"Bell, Scott","Bell","NDP","Saskatoon--Grasswood","42nd general election",1800,2015,"Saskatoon–Grasswood",47010,72010
29890,"Trost, Brad","Trost","Conservative","Saskatoon--University","42nd general election",26220,2015,"Saskatoon–University",47011,76257
32833,"Harvey, Valerie","Harvey","Green","Saskatoon--University","42nd general election",0,2015,"Saskatoon–University",47011,76257
30033,"Card, Claire","Card","NDP","Saskatoon--University","42nd general election",27905,2015,"Saskatoon–University",47011,76257
29840,"Donauer, Randy","Donauer","Conservative","Saskatoon West","42nd general election",36449,2015,"Saskatoon West",47012,76704
33196,"Mitchell, Lois Carol","Mitchell","Green","Saskatoon West","42nd general election",0,2015,"Saskatoon West",47012,76704
30221,"Hayes, Bryan","Hayes","Conservative","Sault Ste. Marie","42nd general election",6729,2015,"Sault Ste. Marie",35092,82052
32497,"Flannigan, Kara","Flannigan","Green","Sault Ste. Marie","42nd general election",0,2015,"Sault Ste. Marie",35092,82052
30068,"Sheehan, Terry","Sheehan","Liberal","Sault Ste. Marie","42nd general election",20659,2015,"Sault Ste. Marie",35092,82052
29881,"Morrison, Skip","Morrison","NDP","Sault Ste. Marie","42nd general election",21840,2015,"Sault Ste. Marie",35092,82052
29891,"Chang, Bin","Chang","Conservative","Scarborough--Agincourt","42nd general election",7390,2015,"Scarborough–Agincourt",35093,104499
29932,"Patrick, Laura","Patrick","NDP","Scarborough--Agincourt","42nd general election",490,2015,"Scarborough–Agincourt",35093,104499
30540,"Konkel, Chuck","Konkel","Conservative","Scarborough--Guildwood","42nd general election",20005,2015,"Scarborough–Guildwood",35095,101914
30127,"McKay, John","McKay","Liberal","Scarborough--Guildwood","42nd general election",0,2015,"Scarborough–Guildwood",35095,101914
32474,"Casselman, Laura","Casselman","NDP","Scarborough--Guildwood","42nd general election",2800,2015,"Scarborough–Guildwood",35095,101914
29859,"Bance, Jerry","Bance","Conservative","Scarborough--Rouge Park","42nd general election",9100,2015,"Scarborough–Rouge Park",35097,102646
32916,"Lewis, Leslyn","Lewis","Conservative","Scarborough--Rouge Park","42nd general election",18285.6,2015,"Scarborough–Rouge Park",35097,102646
33022,"Winter, Calvin","Winter","Green","Scarborough--Rouge Park","42nd general election",200,2015,"Scarborough–Rouge Park",35097,102646
30671,"Anandasangaree, Gary","Anandasangaree","Liberal","Scarborough--Rouge Park","42nd general election",2000,2015,"Scarborough–Rouge Park",35097,102646
30283,"Shanthikumar, KM","Shanthikumar","NDP","Scarborough--Rouge Park","42nd general election",15025,2015,"Scarborough–Rouge Park",35097,102646
30217,"James, Roxanne","James","Conservative","Scarborough Centre","42nd general election",17250,2015,"Scarborough Centre",35094,108826
30577,"Thompson, Lindsay","Thompson","Green","Scarborough Centre","42nd general election",0,2015,"Scarborough Centre",35094,108826
30292,"Zahid, Salma","Zahid","Liberal","Scarborough Centre","42nd general election",37552.2,2015,"Scarborough Centre",35094,108826
30303,"Wilson, Alex","Wilson","NDP","Scarborough Centre","42nd general election",6945,2015,"Scarborough Centre",35094,108826
29954,"Malhi, Ravinder","Malhi","Conservative","Scarborough North","42nd general election",24556,2015,"Scarborough North",35096,101080
30536,"Chen, Shaun","Chen","Liberal","Scarborough North","42nd general election",0,2015,"Scarborough North",35096,101080
30091,"Sitsabaiesan, Rathika","Sitsabaiesan","NDP","Scarborough North","42nd general election",27164.25,2015,"Scarborough North",35096,101080
30307,"Nallaratnam, Roshan","Nallaratnam","Conservative","Scarborough Southwest","42nd general election",22850,2015,"Scarborough Southwest",35098,106733
29764,"Taylor, Tommy","Taylor","Green","Scarborough Southwest","42nd general election",2925,2015,"Scarborough Southwest",35098,106733
